"u(x,t)",x,t
1.7349049954567848e-17,-1.0,1.73
-1.785674195338193e-17,1.0,1.74
1.7279216052391955e-17,-1.0,1.75
1.7562752394463257e-17,-1.0,1.76
1.719335848797188e-17,-1.0,1.77
-1.682447064874333e-17,1.0,1.78
1.750860281573406e-17,-1.0,1.79
1.661667750619887e-17,-1.0,1.8
-1.710419259790351e-17,1.0,1.81
1.7139797338625134e-17,-1.0,1.82
1.7132340857103486e-17,-1.0,1.83
-1.6939436246126712e-17,1.0,1.84
-1.6608633849829626e-17,1.0,1.85
1.6704296558343617e-17,-1.0,1.86
-1.7100282343967727e-17,1.0,1.87
1.6903371101434908e-17,-1.0,1.8800000000000001
-1.58913416169165e-17,1.0,1.8900000000000001
1.5946807479230812e-17,-1.0,1.9000000000000001
-1.6144385704004707e-17,1.0,1.9100000000000001
1.5342704881806e-17,-1.0,1.92
1.63740782810802e-17,-1.0,1.93
1.659549370415909e-17,-1.0,1.94
-1.6059035645776307e-17,1.0,1.95
-1.1744627837275862e-17,1.0,1.96
1.61879871044912e-17,-1.0,1.97
1.5493009495636558e-17,-1.0,1.98
1.5530832010908662e-17,-1.0,1.99
-1.5046547721848312e-17,1.0,2.0
-1.534588599348124e-17,1.0,2.0100000000000002
-1.508652816895466e-17,1.0,2.02
-1.6093581601240468e-17,1.0,2.0300000000000002
-1.5765902540318132e-17,1.0,2.04
-1.5176220938093837e-17,1.0,2.05
1.5711835707075852e-17,-1.0,2.06
1.4862835307456042e-17,-1.0,2.07
-1.5194383860116237e-17,1.0,2.08
1.5504539115016444e-17,-1.0,2.09
-1.477239622061486e-17,1.0,2.1
-1.4442230527504088e-17,1.0,2.11
1.5701345018983025e-17,-1.0,2.12
1.4238121343695888e-17,-1.0,2.13
1.4809610590118758e-17,-1.0,2.14
1.439902628340614e-17,-1.0,2.15
1.5050514919643416e-17,-1.0,2.16
-1.445876314646976e-17,1.0,2.17
1.444958836579917e-17,-1.0,2.18
1.403704194642173e-17,-1.0,2.19
-1.4166849998431376e-17,1.0,2.2
-1.387782099517803e-17,1.0,2.21
1.4597849821268002e-17,-1.0,2.22
-1.3592297432506181e-17,1.0,2.23
1.350042135873746e-17,-1.0,2.24
1.418528456048032e-17,-1.0,2.25
1.2756925970627576e-17,-1.0,2.2600000000000002
1.3650805211002267e-17,-1.0,2.27
1.4152249339624582e-17,-1.0,2.2800000000000002
-1.3462547618374304e-17,1.0,2.29
1.4229548856004087e-17,-1.0,2.3000000000000003
-1.3315043138891228e-17,1.0,2.31
1.352433130816669e-17,-1.0,2.32
1.3403998372441577e-17,-1.0,2.33
1.313968006838166e-17,-1.0,2.34
-1.3688146088928953e-17,1.0,2.35
1.2591273088146716e-17,-1.0,2.36
1.3384563494231942e-17,-1.0,2.37
1.3303203682446859e-17,-1.0,2.38
-1.3069617920611175e-17,1.0,2.39
-1.3093987511508289e-17,1.0,2.4
-1.1627096133382176e-17,1.0,2.41
-1.3024470423870305e-17,1.0,2.42
1.2318407954737486e-17,-1.0,2.43
1.2514913807087597e-17,-1.0,2.44
1.3564287257131065e-17,-1.0,2.45
5.238680082523492e-18,-1.0,2.46
-1.2519689496637058e-17,1.0,2.47
1.2610773163789709e-17,-1.0,2.48
-1.3116202399847306e-17,1.0,2.49
-1.2741170589666407e-17,1.0,2.5
8.404664286648836e-18,-1.0,2.5100000000000002
1.294341384777497e-17,-1.0,2.52
-1.2118851963354656e-17,1.0,2.5300000000000002
1.2565747726666148e-17,-1.0,2.54
1.2124707720253972e-17,-1.0,2.5500000000000003
-1.198573530669521e-17,1.0,2.56
3.28660398136332e-17,-1.0,2.57
-1.2394523960124983e-17,1.0,2.58
7.719451806373556e-18,-1.0,2.59
1.1635005224917532e-17,-1.0,2.6
1.1858036552388114e-17,-1.0,2.61
-1.2551686559900586e-17,1.0,2.62
1.1597732837304474e-17,-1.0,2.63
-1.2670702733751354e-17,1.0,2.64
-1.0911985441636417e-17,1.0,2.65
-1.1312963509957958e-17,1.0,2.66
1.1261049026847506e-17,-1.0,2.67
-1.1502019261963245e-17,1.0,2.68
-1.2332355897742827e-17,1.0,2.69
-1.1095149281379602e-17,1.0,2.7
-1.14404391243178e-17,1.0,2.71
1.0215036622442494e-17,-1.0,2.72
-1.1085079088005941e-17,1.0,2.73
-1.1327395409442286e-17,1.0,2.74
1.154417170431767e-17,-1.0,2.75
1.0992977764947926e-17,-1.0,2.7600000000000002
1.1305641579521227e-17,-1.0,2.77
1.1510749791797747e-17,-1.0,2.7800000000000002
1.1173013184709983e-17,-1.0,2.79
-1.1184197780929682e-17,1.0,2.8000000000000003
-1.1232631347702944e-17,1.0,2.81
1.259162820875014e-17,-1.0,2.82
1.101310938811712e-17,-1.0,2.83
-1.0260233786092528e-17,1.0,2.84
-1.0696139372807021e-17,1.0,2.85
-1.0665959768301814e-17,1.0,2.86
-1.0507753940233563e-17,1.0,2.87
-1.1876060578637268e-17,1.0,2.88
-1.1204954352114992e-17,1.0,2.89
-1.059776340484974e-17,1.0,2.9
1.0756710302408245e-17,-1.0,2.91
1.1135349883634672e-17,-1.0,2.92
1.066222016355111e-17,-1.0,2.93
9.48851353414497e-18,-1.0,2.94
1.0011195772903616e-17,-1.0,2.95
-1.0399302873950079e-17,1.0,2.96
-1.0811766120559729e-17,1.0,2.97
3.104016280344999e-17,-1.0,2.98
-9.770639262114943e-18,1.0,2.99
1.0145723902684615e-17,-1.0,3.0
1.0008281152249354e-17,-1.0,3.0100000000000002
9.963655353033982e-18,-1.0,3.02
-1.0456997999909885e-17,1.0,3.0300000000000002
-9.982857983622049e-18,1.0,3.04
-1.003948520700081e-17,1.0,3.0500000000000003
-9.17219748514985e-18,1.0,3.06
9.83772494920732e-18,-1.0,3.0700000000000003
1.0345639221931697e-17,-1.0,3.08
-1.0960352050342086e-17,1.0,3.09
9.714809942977981e-18,-1.0,3.1
-1.0292672277107133e-17,1.0,3.11
1.0314002189426425e-17,-1.0,3.12
9.543056308178743e-18,-1.0,3.13
3.101839057984688e-17,-1.0,3.14
9.752826043157904e-18,-1.0,3.15
9.818780091572554e-18,-1.0,3.16
9.671514105135584e-18,-1.0,3.17
-9.54211726918628e-18,1.0,3.18
9.43389380698836e-18,-1.0,3.19
-9.721540331837399e-18,1.0,3.2
-9.888155438491842e-18,1.0,3.21
-9.416976096516556e-18,1.0,3.22
9.27615993548188e-18,-1.0,3.23
9.691700957946899e-18,-1.0,3.24
1.0298564982843658e-17,-1.0,3.25
3.046222690739526e-17,-1.0,3.2600000000000002
-8.854553674095241e-18,1.0,3.27
-8.77929568288044e-18,1.0,3.2800000000000002
9.270820719293739e-18,-1.0,3.29
-8.735364936152016e-18,1.0,3.3000000000000003
8.727028805077972e-18,-1.0,3.31
-8.962088014463853e-18,1.0,3.3200000000000003
-9.148576536234186e-18,1.0,3.33
-3.022857067855385e-17,1.0,3.34
-8.532669575770881e-18,1.0,3.35
1.0088062217716622e-17,-1.0,3.36
8.812272036921912e-18,-1.0,3.37
-9.745298591043087e-18,1.0,3.38
-9.443509629846149e-18,1.0,3.39
9.771107284508798e-18,-1.0,3.4
-9.647830765640132e-18,1.0,3.41
-8.45504929427146e-18,1.0,3.42
8.5923715902943e-18,-1.0,3.43
2.995590443034374e-17,-1.0,3.44
8.594918792528222e-18,-1.0,3.45
8.459088929534292e-18,-1.0,3.46
-8.853194787613403e-18,1.0,3.47
9.120067462229478e-18,-1.0,3.48
-8.960351424972595e-18,1.0,3.49
-8.647148520806184e-18,1.0,3.5
-8.958574481025514e-18,1.0,3.5100000000000002
2.978167764479985e-17,-1.0,3.52
-8.882576442532958e-18,1.0,3.5300000000000002
8.474021193304096e-18,-1.0,3.54
-8.310866561013943e-18,1.0,3.5500000000000003
8.936262451385605e-18,-1.0,3.56
8.767535438731838e-18,-1.0,3.5700000000000003
-8.373987502651406e-18,1.0,3.58
-8.411898160703239e-18,1.0,3.59
-8.178287996821466e-18,1.0,3.6
-7.951589934043314e-18,1.0,3.61
-8.898881316298869e-18,1.0,3.62
-7.81078678804103e-18,1.0,3.63
2.954178885908927e-17,-1.0,3.64
-7.914356510524554e-18,1.0,3.65
8.492564293656752e-18,-1.0,3.66
-7.988752574523296e-18,1.0,3.67
-7.923284220040709e-18,1.0,3.68
8.649796170514139e-18,-1.0,3.69
8.923526636798982e-18,-1.0,3.7
7.893404608649626e-18,-1.0,3.71
7.856660651181727e-18,-1.0,3.72
-8.037213813764167e-18,1.0,3.73
7.17393177195751e-18,-1.0,3.74
8.66675293456574e-18,-1.0,3.75
8.576432300290573e-18,-1.0,3.7600000000000002
-7.477606751354797e-18,1.0,3.77
-7.824833133093901e-18,1.0,3.7800000000000002
-7.279992022371637e-18,1.0,3.79
-7.434868101997532e-18,1.0,3.8000000000000003
7.971577965393442e-18,-1.0,3.81
7.723094701871142e-18,-1.0,3.8200000000000003
-7.567292638961748e-18,1.0,3.83
8.353130369175121e-18,-1.0,3.84
7.715590217143727e-18,-1.0,3.85
-7.42714569353033e-18,1.0,3.86
-7.052775894603902e-18,1.0,3.87
-7.219881466518064e-18,1.0,3.88
7.65362475675765e-18,-1.0,3.89
-7.841581728934312e-18,1.0,3.9
-7.931828054656642e-18,1.0,3.91
-6.7146539961441776e-18,1.0,3.92
-8.30724336439892e-18,1.0,3.93
7.04670920605452e-18,-1.0,3.94
7.800441780494715e-18,-1.0,3.95
-7.535835405560856e-18,1.0,3.96
7.051415444054476e-18,-1.0,3.97
2.8582657300003284e-17,-1.0,3.98
-7.573235159939945e-18,1.0,3.99
7.637789570948041e-18,-1.0,4.0
-7.76985596625842e-18,1.0,4.01
-8.098365364684272e-18,1.0,4.0200000000000005
2.8450284560081963e-17,-1.0,4.03
7.16858212399645e-18,-1.0,4.04
-2.881087231821335e-17,1.0,4.05
-6.302048587607224e-18,1.0,4.0600000000000005
-7.556611930749623e-18,1.0,4.07
-6.5685537078879676e-18,1.0,4.08
-7.163299873057333e-18,1.0,4.09
-7.053944269823288e-18,1.0,4.1
2.866920505205946e-17,-1.0,4.11
-7.866061107439362e-18,1.0,4.12
-6.7201555994684045e-18,1.0,4.13
6.521408735255037e-18,-1.0,4.14
7.225299954035928e-18,-1.0,4.15
7.464338994405052e-18,-1.0,4.16
-6.104040396487554e-18,1.0,4.17
-7.639001796290263e-18,1.0,4.18
-6.7913309098731035e-18,1.0,4.19
6.594936982878405e-18,-1.0,4.2
2.833405185818244e-17,-1.0,4.21
-6.874842324538857e-18,1.0,4.22
-2.848691439860855e-17,1.0,4.23
7.046844062719003e-18,-1.0,4.24
2.836581259405636e-17,-1.0,4.25
2.804378133754674e-17,-1.0,4.26
6.978364971380552e-18,-1.0,4.2700000000000005
7.117531112808245e-18,-1.0,4.28
-7.129026343868081e-18,1.0,4.29
2.831831663036478e-17,-1.0,4.3
-2.819313072612242e-17,1.0,4.3100000000000005
-6.501190293839418e-18,1.0,4.32
2.804363426589581e-17,-1.0,4.33
-6.910982749405247e-18,1.0,4.34
7.131420010770572e-18,-1.0,4.3500000000000005
6.201657997798205e-18,-1.0,4.36
6.392618001562537e-18,-1.0,4.37
5.728285280744003e-18,-1.0,4.38
6.840548945791795e-18,-1.0,4.39
-6.1341262922001475e-18,1.0,4.4
-2.7633384082661636e-17,1.0,4.41
6.2498267799349696e-18,-1.0,4.42
-7.046540162518534e-18,1.0,4.43
6.583778068352644e-18,-1.0,4.44
6.1771906079702756e-18,-1.0,4.45
-2.7752374964985498e-17,1.0,4.46
-5.98317796894014e-18,1.0,4.47
-5.3237339904305764e-18,1.0,4.48
-2.750977744170747e-17,1.0,4.49
-2.8044548138235665e-17,1.0,4.5
-2.7831252441418933e-17,1.0,4.51
7.29703879942095e-18,-1.0,4.5200000000000005
7.084502965584041e-18,-1.0,4.53
2.740411631443514e-17,-1.0,4.54
-6.0824508271020396e-18,1.0,4.55
2.7693617106961032e-17,-1.0,4.5600000000000005
2.7676424052963954e-17,-1.0,4.57
6.778172083883725e-18,-1.0,4.58
6.630513502938275e-18,-1.0,4.59
-5.885909394148216e-18,1.0,4.6000000000000005
-2.7040951408373887e-17,1.0,4.61
5.84637910740085e-18,-1.0,4.62
-2.762723096334236e-17,1.0,4.63
6.176583583452121e-18,-1.0,4.64
5.894459495107937e-18,-1.0,4.65
-7.288159469206832e-18,1.0,4.66
-6.070685706888261e-18,1.0,4.67
-5.296987777596586e-18,1.0,4.68
-5.2698116119864784e-18,1.0,4.69
2.7469553292843266e-17,-1.0,4.7
-2.7182917666350073e-17,1.0,4.71
6.2017409549798475e-18,-1.0,4.72
-2.762553353220752e-17,1.0,4.73
-6.4012345863688865e-18,1.0,4.74
5.646239494994432e-18,-1.0,4.75
-5.899559347998078e-18,1.0,4.76
-2.754824062861356e-17,1.0,4.7700000000000005
2.7345664731295854e-17,-1.0,4.78
5.334906557850263e-18,-1.0,4.79
6.20800594832674e-18,-1.0,4.8
6.268294189969528e-18,-1.0,4.8100000000000005
5.2463234893825204e-18,-1.0,4.82
-2.7451866383671292e-17,1.0,4.83
5.945851873759122e-18,-1.0,4.84
2.7486129026725357e-17,-1.0,4.8500000000000005
-2.730776391724036e-17,1.0,4.86
2.7466602214809638e-17,-1.0,4.87
-2.6825469216140934e-17,1.0,4.88
6.356132946409584e-18,-1.0,4.89
5.5194358509600726e-18,-1.0,4.9
-5.8159380248380236e-18,1.0,4.91
5.268120218610164e-18,-1.0,4.92
2.7439761318059288e-17,-1.0,4.93
2.7276003213420943e-17,-1.0,4.94
6.3693788699203616e-18,-1.0,4.95
-2.6776992844180715e-17,1.0,4.96
-5.789293047989714e-18,1.0,4.97
5.686028789389248e-18,-1.0,4.98
-2.706907771629892e-17,1.0,4.99
-5.421472656044103e-18,1.0,5.0
